instruction_id,conversation_id,utterance,label
pizza-ordering-2,dlg-6d92f5fe-aeb7-4052-a61a-cfeb2270540f,I want a pizza,pizza-order
pizza-ordering-2,dlg-6d9f5f95-969c-4090-9757-b6a6faeb709e,Hi there. My roommates and I are interested in ordering one pizza from Pizza Sam's.,pizza-order
pizza-ordering-2,dlg-6db32676-c1d3-44ef-9194-52267d9e6d49,supreme,pizza-order
pizza-ordering-2,dlg-6db8a24b-af75-4cf9-b2da-18be7bde2174,"Jenna,",pizza-order
pizza-ordering-2,dlg-6e205aaa-e3b9-4bfd-9507-dd39086cb2e3,I need to get a pizza,pizza-order
pizza-ordering-2,dlg-6e345d0a-790e-454e-abd9-dbcea6ecb2ca,"Joan, can you order me a pizza from Anthoy's?",pizza-order
pizza-ordering-2,dlg-6e8ceab5-4433-4b61-b69d-02a44900f3f1,I'd like to order a pizza from Domino's,pizza-order
pizza-ordering-2,dlg-6ef9663e-b250-4064-a3e2-41cff0c79ff6,I want to order pizza ,pizza-order
pizza-ordering-1,dlg-6f0c167e-6a74-4d0c-a229-3a1be0cf3477,"I want some pizzas, two of them",pizza-order
pizza-ordering-2,dlg-6f11e991-b912-4f16-975c-f126518262df,I want to order pizza from Mancino's.,pizza-order
pizza-ordering-2,dlg-6f24c23c-24e0-4689-933d-3631c8551dfd,Can you order me a pizza please?,pizza-order
pizza-ordering-2,dlg-6f71eade-04a9-4dc7-8b64-97939ef4aadf,I would like to place an order,pizza-order
pizza-ordering-2,dlg-6fa698fb-e846-4e03-8d28-4a6d358bf668,"Hi, I'd like to order a pizza from Pizza Hut",pizza-order
pizza-ordering-2,dlg-6fd12cd0-25d0-497c-a9fd-943bcb168a06,"Hi, Lia, would you mind ordering me a pizza for tonight? Jackson and I are having a laid back dinner.",pizza-order
pizza-ordering-2,dlg-6fed91b7-5c16-4a82-adc4-560a4aacb6f7,"Hey Ricky, can you order some pizza for me?",pizza-order
pizza-ordering-2,dlg-6ff5ded8-0244-46c2-959b-640a966934e1,I need to order a pizza for pickup from Rico's Pizza,pizza-order
pizza-ordering-2,dlg-702ebfc3-1a81-41b5-8f5a-49d25403aa5b,Hello. I would like you to place an order with Pie Squared.,pizza-order
pizza-ordering-2,dlg-7057e9d8-15a0-4cd9-8dcf-da6094015f99,Hi Bill - I would like to order a pizza from Perizia,pizza-order
pizza-ordering-2,dlg-7066a664-4624-4122-a4cc-91a9214fd6e2,"Hi, I want some pizza",pizza-order
pizza-ordering-2,dlg-706cad84-7974-41fe-b71d-5c46960aca96,I'd like to order a few pizzas please.,pizza-order
pizza-ordering-1,dlg-709ec1a7-9840-42ac-8959-fe307444f4eb,Hi I would like you to order a pizza from Rossatis pizzaria,pizza-order
pizza-ordering-2,dlg-70a78758-09e2-4328-9f49-60f7b0405ff0,Hi I'd like to place a pickup order.,pizza-order
pizza-ordering-2,dlg-70e2fae0-4e28-434d-9035-ff4d137e9c71,Hello I would like to order a couple pizzas.,pizza-order
pizza-ordering-2,dlg-70ee636e-e20b-4382-8096-3096e65e00dc,"Hey Jim, i want a pizza",pizza-order
pizza-ordering-1,dlg-71d4d33b-ccb8-40ec-ad82-6c48e8551969,We are going to do pizza from Gionino's for dinner tonight can you place the order for us?,pizza-order
pizza-ordering-2,dlg-71ef6d38-1493-435d-b046-5b77cd665b06,Can you order me some pizza?,pizza-order
pizza-ordering-1,dlg-71f0632a-7e0e-4e23-85c9-756d4b1b82bb,hi alexa i wan to order pizza from the joint today,pizza-order
pizza-ordering-2,dlg-71f81ef9-02c7-443e-9099-0c433bc46de5,"Hi, could you help me order a pizza from Domino's?",pizza-order
pizza-ordering-2,dlg-7218705f-f70e-411e-8a8d-bf13a5db421f,"Macy, I need you to order a pizza for lunch.",pizza-order
pizza-ordering-2,dlg-7248165f-d16a-4c9b-a4bf-7fae812018be,"Hi Sherri, this is Bob and I need you to order me a pizza from Joe's Pizzeria over on 9th and Main Street.",pizza-order
pizza-ordering-2,dlg-72934e32-c641-4eed-afed-18ee27316efa,I'd like you to order a pizza for my family's dinner tonight.,pizza-order
pizza-ordering-2,dlg-729f4441-e831-4369-85a6-6800e9011a20,I'd like to order pizza from my local Domino's,pizza-order
pizza-ordering-2,dlg-72c4bcc6-bcca-46a2-8659-d0db4ed25965,I'm thinking about ordering a pizza for lunch. ,pizza-order
pizza-ordering-2,dlg-72fd870e-2b5e-4431-8904-a4fb150c3e44,"Hello, I'd like to order a pizza from Dominos.",pizza-order
pizza-ordering-2,dlg-73100d64-4e1d-467b-8ff2-2f2147b39e1c,"Hi, can you help me order some pizza?",pizza-order
pizza-ordering-2,dlg-734871d3-52c9-4f30-9f38-56207d5b1fa8,"Hi, Nancy can you please get me a pizza from abc's?",pizza-order
pizza-ordering-2,dlg-7386d169-541b-4ecf-be31-6f9d893d1e47,"Hi, I need to order a pizza tonight. Can you help?",pizza-order
pizza-ordering-2,dlg-739d4688-85ac-43d7-b9c8-92bd5e51bd09,Hey there! I want to get an order in for a pizza from the usual place.,pizza-order
pizza-ordering-2,dlg-73e86ef6-81d8-4ec0-bf8f-fe6906f29452,I'd like to order a pizza from Papa John's in Sidney Ohio.,pizza-order
pizza-ordering-2,dlg-7407d85d-57b9-45db-9140-8ac6318030d6,Is it too late to order a pizza,pizza-order
pizza-ordering-2,dlg-74086272-44d0-41fd-9001-df8b7939cecf,I want a Veggie double crust deep dish pizza from Oleys,pizza-order
pizza-ordering-2,dlg-744f0bb7-280f-4865-823a-2d283f879f51,I need you to place an order for me for Pizza Hut.,pizza-order
pizza-ordering-2,dlg-748be8ae-8e7d-4bb3-b8bb-9e84308b196e,"Hey, I would like to order a carryout special $7.99 large 2 topping pizza from Domino's.",pizza-order
pizza-ordering-2,dlg-74f26853-59f7-4024-af4a-4d6fa97da008,"Hi, I want to order a large pizza for dinner tonight.",pizza-order
pizza-ordering-2,dlg-74f8573a-0261-40a2-9810-69937f3cebcc,Do you think you can place an order for pizza for me?,pizza-order
pizza-ordering-2,dlg-74ff48ac-6ee6-45ed-b9ca-d945bbb8db68,I am really hungry and in the mood for a pizza,pizza-order
pizza-ordering-2,dlg-751a00f1-cbfc-4b05-8d27-704149226e2f,I would like to order a pizza,pizza-order
pizza-ordering-2,dlg-7540aff7-c72e-4204-b9a8-77d9a06ffb34,"Susan, will you order me a pizza?",pizza-order
pizza-ordering-2,dlg-75881061-29ef-44df-bf69-c904f81a2de8,Can you order a medium pizza at Eagle Pizzeria?,pizza-order
pizza-ordering-2,dlg-758ca35e-137a-425a-8fe6-f8c4d1dc1cde,I want to place an order for a pizza. ,pizza-order
pizza-ordering-2,dlg-75acd418-349c-4710-aa27-f37fade81daa,Hi - is it too late to order a pizza for pick-up from Il Canale?,pizza-order
pizza-ordering-2,dlg-75f806df-7100-4b3c-a42a-12c6b504a934,I'd like to order pizza from Dominoes,pizza-order
pizza-ordering-2,dlg-761aab1d-5def-4e87-94f2-aaa8d0adac5a,I need to order a pizza from Sappys Pizza,pizza-order
pizza-ordering-2,dlg-7653af4e-569c-46f2-815a-9bdc9a534823,Could you place an order for a pizza from Pizza Hut for this evening's get together?,pizza-order
pizza-ordering-2,dlg-76c0b352-3670-4122-9242-bb67d7d71daa,"Hello, I would like to order a pizza from Gino's East.",pizza-order
pizza-ordering-1,dlg-770219bb-ce89-423b-85cc-e24af346c395,"Hi Chris, I'm thinking some pizza for lunch for our team - how does that sound to you?",pizza-order
pizza-ordering-2,dlg-77162367-db3d-4ba6-b8cd-de3a30779f7f,"Hey, I was thinking about ordering some pizza today. I'm hungry. Can you see if you can place an order Pizza Plaza for me?",pizza-order
pizza-ordering-2,dlg-7725ca59-1d48-4129-b338-e3898c082f04,"Im thinking I want to order from Pizza Plus, can you please order us lunch?",pizza-order
pizza-ordering-2,dlg-774407a0-5f65-4d61-86fd-1b6d162744fc,I'm so hungry for pizza.,pizza-order
pizza-ordering-2,dlg-77711eef-548d-4929-8ba4-52f7e1464775,"Hey, I'd like to order two large pizzas.",pizza-order
pizza-ordering-2,dlg-77db2a26-77b8-4ad9-afd0-daf8aad8fbc5,"Hello, I need to order a pizza from Pizza Hut.",pizza-order
pizza-ordering-2,dlg-77efe798-4c99-46ba-bc1a-b397c00fac5b,I want to order a pizza from Julianna's.,pizza-order
pizza-ordering-2,dlg-78610bd0-65a8-4794-ac14-89de7b8d4bd8,"Hi, I wanted to place an order for pick up",pizza-order
pizza-ordering-2,dlg-7888d6e9-11a5-47ca-b00e-b322b7e6aa27,I’d like to order a pizza for lunch. Is Fellini’s open?,pizza-order
pizza-ordering-2,dlg-78a2dd6f-e216-448b-a651-a50dfcd0f0be,I would like to order a pizza from Luna Pizzeria.,pizza-order
pizza-ordering-2,dlg-791d422f-67af-488c-956a-8794c51ae154,"hi pd, i like to have pizza. can you please order for me home delivery.",pizza-order
pizza-ordering-2,dlg-792c5178-e423-4e88-b6dc-6f898a4bb1ee,Is Pizza Hut currently open?,pizza-order
pizza-ordering-2,dlg-79418104-7ae8-4bf0-8f3f-a9e3fc0f8f5e,"hey pd, i like to order pizza. can you help me to order the pizza.",pizza-order
pizza-ordering-2,dlg-7945490d-a80c-44aa-9cf0-8720cf4fdeca,Can I order a pizza at Blaze please? ,pizza-order
pizza-ordering-2,dlg-7947a57f-6e3a-400b-a9b0-ddcb11d22107,A pizza sounds great for lunch. Could you see when Little Caesars opens?,pizza-order
pizza-ordering-2,dlg-79482878-810d-4e81-b9be-5239ba3ed6e2,Place a pizza order,pizza-order
pizza-ordering-2,dlg-795a1973-3bc6-49b0-823e-a5c9a05271cf,"Hey, Diedre, I could really use some pizza from Anthony's Coal Fired.",pizza-order
pizza-ordering-2,dlg-7965425b-0416-4e43-a1c9-3f8ced77010d,Hello is there take-out at this joint?,pizza-order
pizza-ordering-2,dlg-798bace5-cd19-45b4-8a85-21cb21d284b3,"Hi, stacy, can you have a pizza delivered to my home office at 10pm, please?",pizza-order
pizza-ordering-2,dlg-799bb86f-3803-4a47-876b-2b0e9e2fc703,"Hi, I want to order a pizza from Dominos.",pizza-order
pizza-ordering-1,dlg-799f6e21-f1de-48bb-bae4-61b1cde9890d,"Hey assistant, can you order me a pizza from Papa John's?",pizza-order
pizza-ordering-2,dlg-79da6bd5-f72d-4cb3-a5b0-c4bd8a2d2da8,i would like to order pizzas please.,pizza-order
pizza-ordering-2,dlg-7a295798-5a76-46d1-8f4e-6242995815f9,Can I get a pepperoni and pineapple pizza?,pizza-order
pizza-ordering-2,dlg-7a37fa98-321c-45e9-b286-1e740952b4ee,I want a pepperoni pizza,pizza-order
pizza-ordering-2,dlg-7a592bb3-1698-4092-9112-e4c7b37da50a,"I'd like to order two large pizzas, please",pizza-order
pizza-ordering-1,dlg-7a6aea38-3cda-46a3-a651-a2d93f9055ef,"Hey, I'd like to get two Dominos pizzas for pickups?",pizza-order
pizza-ordering-1,dlg-7ad3e68a-7f08-493e-a90c-27facd22f2cc,I'm trying to order a pizza from Pizza hut.,pizza-order
pizza-ordering-2,dlg-7ae52ae5-5e3f-4cd0-8995-cf797b07c2c7,I'd like to order a specialty pizza tonight,pizza-order
pizza-ordering-2,dlg-7b05f146-1656-4a5c-b41d-3db64069b0a8,"Hi, I want to order a pizza",pizza-order
pizza-ordering-1,dlg-7b26ec3d-7250-4513-bcb4-8260f5e72cfd,"Hi, could you put in an order for pickup at Humdinger's Pizza for me?",pizza-order
pizza-ordering-2,dlg-7b39e864-9d21-4788-ad9b-981a9cab62ee,Can I order a Pizza please?,pizza-order
pizza-ordering-2,dlg-7b60984d-459e-454d-846e-a0d0563ecb5f,Hi nick!,pizza-order
pizza-ordering-2,dlg-7b7c1af2-6b7a-4b2b-add9-a33119c60cdd,"Hello, I would like to order a pizza from Zeek's Pizzeria",pizza-order
pizza-ordering-2,dlg-7bb48316-acff-4b7a-972f-9f4bcd284bde,"Hi, could you order a pizza for me from Dominos?",pizza-order
pizza-ordering-2,dlg-7bde31fb-2934-459c-91eb-ad59cb4f70e2,I would like to order a pizza from Hideaway Pizza.,pizza-order
pizza-ordering-2,dlg-7c0bd75d-a089-49e0-8196-3e73a3ededf4,I would like for you to order me a pizza from Pizza Hut. Thank you.,pizza-order
pizza-ordering-1,dlg-7c23b6e7-79f2-4a3d-85f1-99e2d5d4e1bc,I'd like to order a pizza for dinner.,pizza-order
pizza-ordering-2,dlg-7c647934-d359-4368-8100-8c8c8c800783,Hi can you order me a pizza from toppers to pick up on the way home,pizza-order
pizza-ordering-2,dlg-7cf5b28e-1051-4ac3-b572-ff6b5a120518,Can you please order a pizza from Franzones.,pizza-order
pizza-ordering-2,dlg-7d607fe5-c69d-4344-bd0c-c694d33552de,I want to have pizza for dinner tonight.,pizza-order
pizza-ordering-2,dlg-7d8641fd-d8a5-4309-b57f-14a0716bc0f0,Hello assistant! My buddy and I are super stoned and have the munchies! We want to order a pizza from Boston House of Pizza!,pizza-order
pizza-ordering-2,dlg-7d9c99c1-39d4-4496-ab8c-242605811cc7,"Hey, Assistant. I want to order pizza.",pizza-order
pizza-ordering-2,dlg-7d9f8d2c-6d35-4554-842a-90dec5e1e7d2,"Amy, can you order a pizza for me from Pizza Hut",pizza-order
pizza-ordering-2,dlg-7da0c9b1-6ca5-4379-8131-0fab14607392,"I want pizza, let's order from Papa John's.",pizza-order
pizza-ordering-2,dlg-7dd19f9a-27f6-4397-9cee-411f1889a741,I want a pepperoni and sausage large pizza with extra cheese,pizza-order
pizza-ordering-2,dlg-7e165a9e-db8b-48fa-a267-c18fcf35aedd,What's the name of that pizza place I like? Over on Hidden Valley?,pizza-order
pizza-ordering-2,dlg-7f7ff7ba-5600-42f0-953f-7810518849b5,Hey! Do you have sec to order a pizza for my pool party I'm having?,pizza-order
pizza-ordering-2,dlg-7f9ebe27-ea01-47bc-865b-6a080f85f87b,"Hi, I would like to place an order for pickup, please.",pizza-order
pizza-ordering-2,dlg-806a2c0b-12ee-48ee-adda-ef412e24374e,"Hello, I'd like to order a pizza from Pizza Hut.",pizza-order
pizza-ordering-2,dlg-80d9c0f3-0695-4543-a0a1-824e1bd2ec64,"Hi. I would like to order a pizza from Pizza Hut, please.",pizza-order
pizza-ordering-2,dlg-81256f4b-b2c3-4f1e-91e1-c357933e3f94,Order a pizza from Domino's.,pizza-order
pizza-ordering-2,dlg-813a53c3-77fc-475c-a3af-42569e56420b,"Hiya, I want to order a pizza.",pizza-order
pizza-ordering-2,dlg-81466982-726c-470a-8de2-ef6019ce67aa,"How do you feel about pizza for lunch from Lou Malnati's, Nadine?",pizza-order
pizza-ordering-2,dlg-8172c342-8759-4a7f-86fd-fa0e95ce4d93,For dinner tonight I’m thinking about ordering a personal pan pizza from Oasis Pizzeria. You know the one on East Main Street in Lawrenceburg Kentucky?,pizza-order
pizza-ordering-2,dlg-81a5bb9e-f62c-461b-a55a-3cf6890f30b2,"Hi, I'm interested in a pizza. Do you have gluten free options?",pizza-order
pizza-ordering-1,dlg-81b8b6c8-8bb6-4277-a4ea-20323c86741a,I need a pizza ordered from papa johns for pick up,pizza-order
pizza-ordering-2,dlg-81cbc4ff-af30-4ea5-838e-201196d8e639,"Hello, can I place an order to go please?",pizza-order
pizza-ordering-2,dlg-81cd66b3-790d-4bba-ae55-966c91012f18,"Hi, I'd like to order some pizzas.",pizza-order
pizza-ordering-1,dlg-81da728f-0d37-4f87-8c4b-5209b4141776,Can you help me order pizza for my family for dinner tonight?,pizza-order
pizza-ordering-2,dlg-81e1df27-b6dc-4a20-a26f-b52e2ce8d2e3,"hey assistant, can you place a pizza order from X pizzeria for me.",pizza-order
pizza-ordering-2,dlg-81fa263e-958b-4a60-a027-6a1dfa99d37c,Would you please order a pizza from Sambino's?,pizza-order
pizza-ordering-2,dlg-8228cb4a-4977-4582-b092-b31cc1bcc894,"Hello, what are the best pizza places in Pikeville, Kentucky?",pizza-order
pizza-ordering-1,dlg-826ef0aa-6d76-4b92-a490-21a8264ed697,I'd like to order two large one topping with pepperoni and ground beef and a side order of garlic breadsticks from Happy Pizza on Oak Street.,pizza-order
pizza-ordering-1,dlg-82c3cd38-f6f4-42a7-a77c-a400a2dc1b5a,I'd like make an order for pizza.,pizza-order
pizza-ordering-1,dlg-82e215ea-0cce-4872-ad66-c390b488c20b,"I'd like to order a pizza, please.",pizza-order
pizza-ordering-2,dlg-83389e48-33fd-4374-81ed-4375f420ffc0,"Hi there, I hope you are well. Do you have a sec to place a pizza order to Papa John's for me?",pizza-order
pizza-ordering-2,dlg-835ea94c-3441-41ec-86d7-4639ea4a55f8,Hey I'm having friends over tonight and we're going to have pizza so I want to get one from Sizzle Pie.,pizza-order
pizza-ordering-2,dlg-836646db-c9ac-457c-88cd-6aad5073e46e,Elaina!,pizza-order
pizza-ordering-1,dlg-8369dedd-2efc-41c9-b4f2-f8b7a1ee8fdc,I'd like you to order me two pizzas from Napoli's please.,pizza-order
pizza-ordering-2,dlg-83d5f920-3c06-4f40-86d5-31a4ffe49bdc,Hello! Do you have any specials on pizzas tonight?,pizza-order
pizza-ordering-2,dlg-83ee758e-b2ce-4685-a0a0-d52fb52ffa91,I want to order two pizzas from Uno on Grand.,pizza-order
pizza-ordering-2,dlg-8436006b-78bd-4eea-bfcc-25d8640f98ed,"Hey, do you guys do a hawaiian?",pizza-order
pizza-ordering-2,dlg-843b135d-cdfa-4cbd-a27f-227592a01243,Order a pizza,pizza-order
pizza-ordering-2,dlg-84b6aec2-89f1-4a8e-96f7-24447745e6b9,"Julie, I am having a get together with family tonight can you please call Jolly Rogers and order a pizza for me.",pizza-order
pizza-ordering-2,dlg-84c56128-7a3d-48a9-9b94-d519197256fc,"Hi Lee, are you busy at the moment?",pizza-order
pizza-ordering-1,dlg-84caf831-24af-4722-90a2-6e0222195ab3,"Hey, can you order a pizza for carryout?",pizza-order
pizza-ordering-2,dlg-84cd1a0f-196a-41a4-a4a9-e13ce76579ad,I want to order a pizza from papa johns,pizza-order
pizza-ordering-2,dlg-852bdd73-6ec1-4a2f-acf2-28aa4b9f3080,I want to order pizza!,pizza-order
pizza-ordering-2,dlg-8555fab2-6c12-4052-abbe-a6bb0d053e0e,Can you order a pizza for me from Dominos?,pizza-order
pizza-ordering-2,dlg-85acd903-c4bc-4d86-84ea-a19b16a087a5,I'd like you to place an order for me.,pizza-order
pizza-ordering-2,dlg-85c21429-fd07-4d88-a281-2ce3fad95c36,Hi assistant. Can you please order me a pizza?,pizza-order
pizza-ordering-1,dlg-85eb3536-40a2-41cc-87dc-feea200df818,"Hey, can you put in an online order for pizza from Joe's Pizzeria for me?",pizza-order
pizza-ordering-1,dlg-860cf72d-cbd2-4850-8252-78f44704f01d,"Hi, I am having some few friends over and I was thinking of ordering some pizzas for them from Pizza hut.",pizza-order
pizza-ordering-2,dlg-86125b3b-1c45-46d9-9c5e-34efb61db972,Are your pizzas gluten-free?,pizza-order
pizza-ordering-2,dlg-8621d250-3f8e-482d-9c7b-941b6c805261,"Hi, could you order a pizza for me from Blaze Pizza?",pizza-order
pizza-ordering-2,dlg-86582f4c-5c8f-46f6-a93f-9f503e3cc9e9,"Hey, I am thinking I would like to order a pizza from Papa Johns near my house!",pizza-order
pizza-ordering-2,dlg-8666cf4e-56ca-4111-a76a-3c6255445e85,I'm looking to order a pizza at Papa Johns.,pizza-order
pizza-ordering-1,dlg-8667045c-63fb-42eb-842c-54e9f7c38e30,"Hi, I wanted to get some pizza from Tony's Pizzeria for the party tonight",pizza-order
pizza-ordering-2,dlg-86ba7f1f-6752-4cbe-ac29-9c4074cfa52c,Would you place an order for pizza at California Pizza Kitchen for me to pick up after work?,pizza-order
pizza-ordering-1,dlg-87059c49-d84e-49d7-a27c-d14c179f98f4,"Hi, can I order a pizza from Monster's Pizza?",pizza-order
pizza-ordering-2,dlg-87bef667-eaf2-46f5-9d94-dc6feaa6e1bc,Hello! Will you be a dear and please order me two pizzas from Pizza Hut,pizza-order
pizza-ordering-2,dlg-8808327e-1dc5-4046-9101-ed34d70365c6,"Hello, can you order a pizza for me?",pizza-order
pizza-ordering-2,dlg-88c42d37-ec78-4e16-b246-0d6566cb69ef,"Diedre, I want some Papa John's pizza.",pizza-order
pizza-ordering-2,dlg-88d73c4a-57e0-4956-90b0-357a6890ee9d,Would you order one of the special pepperoni heart pizzas from Papa Murphys,pizza-order
pizza-ordering-2,dlg-891d3496-1286-4efa-ad04-644e10bd99a0,Hi Rossi. Order pizza at L&B on 86th Street pleas.e,pizza-order
pizza-ordering-2,dlg-895c796d-b0cc-43b2-8c54-a2b816ef5051,"Gwendolyn, I need a pizza stat!",pizza-order
pizza-ordering-2,dlg-895ccc44-c703-467a-9094-a77e9ca980a4,Hi there! Will you be a dear and place a pizza order for me from Pizza Hut?,pizza-order
pizza-ordering-1,dlg-895fcf89-e9b4-4b86-b679-4b285685698b,"I'd like you to order some pizzas from Gina's for the girls from my book club, we will be meeting at 6 pm tonight.",pizza-order
pizza-ordering-2,dlg-89753253-4b3e-4e3b-9d43-bebc40b570fb,Will you place an order for pizza at Papa John's for me?,pizza-order
pizza-ordering-2,dlg-89dd1cbf-36f6-4513-8b6f-5c4f053ff990,I am starving. Will you please oder me some food?,pizza-order
pizza-ordering-2,dlg-8a240738-ec66-4658-ad65-926b8f9c5f73,"Hey, would you order a pizza for me from Pizza Hut?",pizza-order
pizza-ordering-2,dlg-8a27fac9-42d7-437f-8546-47020fdd382d,"Hi Craig, can you order me a pizza for pick up that will be ready at 6 p.m? That way I can get it on my way home!",pizza-order
pizza-ordering-1,dlg-8a2ac0ea-bcd6-48bd-892c-f68453b2c959,Hi there Joan. Can you order us some pizza?,pizza-order
pizza-ordering-2,dlg-8ab40a37-d39f-484f-be0e-5b06e79e8d6f,I would like to order a couple of large pizzas.,pizza-order
pizza-ordering-2,dlg-8adf5675-2cfa-42a3-8181-b15bc8a928ab,I would like you to order me a pizza from Ramos.,pizza-order
pizza-ordering-2,dlg-8ae9112f-bd22-4970-80d7-2175825d216e,I want to order a large pizza from bertuccis,pizza-order
pizza-ordering-1,dlg-8b55c0ec-55d3-4767-9013-0b5c3c474833,"Hey, I need you to call Papa Johns and put in an order for me.",pizza-order
pizza-ordering-1,dlg-8b8a658d-26ee-40da-b50b-e89225c10c4c,"Hi there, I'd like to make an order.",pizza-order
pizza-ordering-2,dlg-8bba2087-534d-414c-b0ab-48355397a79e,I am in the mood for pizza,pizza-order
pizza-ordering-2,dlg-8bc9ca01-33a3-4dce-a3b3-f2e12366d921,I need to order a couple of pizzas from Spot.,pizza-order
pizza-ordering-2,dlg-8bfaa6ae-0e8f-4f2c-89a8-64b7c8d09d0d,"Kim, can you order some pizza for the shareholder meeting later today?",pizza-order
pizza-ordering-2,dlg-8bfc5f3e-fd0d-4cca-b792-abe6aecfa445,"Hey, ""Sarah"", I would like you to order me a few pizzas from Pizza junkiez.",pizza-order
pizza-ordering-2,dlg-8c787972-4895-49e6-9c5e-bc68f731d860,"Hey! Can you order me a chicken, bacon, ranch, pizza from Sam and Greg's?",pizza-order
pizza-ordering-1,dlg-8cc7c402-0348-40d3-9390-67b87fb11b85,"Hey Maria. I need you to call Marco's Pizza and place an order for me, please. We're going to have to work late at the office, and I want to make sure everyone is fed.",pizza-order
pizza-ordering-2,dlg-8d24fd90-92be-444e-801b-4ea8193be10f,I want to order a pizza today,pizza-order
pizza-ordering-2,dlg-8d7f3a1f-eb35-4f75-a439-779497791160,"Alpha Mandy, what's up?",pizza-order
pizza-ordering-2,dlg-8d9ac9eb-08e7-48a0-8123-cae24adb1efc,I'd like to order the monthly specialty barbeque chicken pizza from Romeo's on Grandview.,pizza-order
pizza-ordering-2,dlg-8da1ae38-1470-42e0-bde7-519aa66112f2,"Hi, can you order me a pizza from Pizza Hut?",pizza-order
pizza-ordering-2,dlg-8def4070-9756-473a-b2ef-11eae8cc56fc,I want to order a pizza for dinner with my family tonight.,pizza-order
pizza-ordering-2,dlg-8df9dbac-b4ff-4864-8217-c02b52914491,"Hello, I need to order a pizza from Papa John's.",pizza-order
pizza-ordering-1,dlg-8e1bee1d-ca42-41a9-b19c-7521e75822bf,"Hey, I'd like to order some pizzas.",pizza-order
pizza-ordering-2,dlg-8f2835f2-f427-479c-b48d-d53b615d012d,"Hi, can you please order a pizza for me?",pizza-order
pizza-ordering-2,dlg-8fcca7c7-5048-4fab-b55c-1e7604ce9bb5,"Hello, I'm running short on time and won't be able to cook dinner for myself. I'm interested in ordering some pizzas from Nino's.",pizza-order
pizza-ordering-2,dlg-8fef2a0b-2503-4197-8d9c-77608c5630b0,"Hi, I am calling to order a pizza from the House of Pizza.",pizza-order
pizza-ordering-2,dlg-90044b97-4010-4e21-a93b-ecb0624d98f7,"Hey assistant, can you order a pizza for me?",pizza-order
pizza-ordering-1,dlg-90468954-521b-4c19-9ebc-7f554e191696,"Hey Bud, I want to get a pizza from Otto's for us for lunch.",pizza-order
pizza-ordering-1,dlg-907d9302-1ef2-41c5-a7ef-556b636e34c4,"Hi, I'd like to order a pizza from Antonio's, please.",pizza-order
pizza-ordering-2,dlg-90b38975-fc80-43eb-88d8-a087d0f5fbc3,I want to order a pizza from Christos Pizzeria,pizza-order
pizza-ordering-2,dlg-90bbed56-1e07-4038-9781-7c91859b9b7e,Hey there. I need you to do me a favor and stop by Pizza Hut on your way over here.,pizza-order
pizza-ordering-1,dlg-91c4eaaf-8e80-4058-a19a-7addeb34fc49,Hello Sara can you make a pick up order from Hungry Howies for me for dinner with the family tonight?,pizza-order
pizza-ordering-2,dlg-920c1192-ed94-4df3-a625-f87b733c3c59,Hey- I was just wondering about ordering pizzas from Frankenstein's for girl's night instead of trying to cook something later.,pizza-order
pizza-ordering-2,dlg-92127f57-e447-48ae-9f87-5acd7342b0c1,Hey. I need you to order me a pizza.,pizza-order
pizza-ordering-2,dlg-922173f2-0d31-42dd-8d47-76a709cce3b7,"Hello, I would like you to check on getting a pizza from Captain for me.",pizza-order
pizza-ordering-2,dlg-9221dac4-8519-4705-bb9a-fcdb16ca046b,I need a small chicago style pizza from Joes,pizza-order
pizza-ordering-2,dlg-9248dd8d-51b2-4a9f-8cda-5ece6ae7f7a2,"Hey, will you order me a pizza for lunch please? ",pizza-order
pizza-ordering-1,dlg-924fad88-5ff2-490c-ac85-a0ed869dd2a8,"I'm having a few friends over for dinner tonight, please place a pizza order for me at Benny's Pizza.",pizza-order
pizza-ordering-1,dlg-92d35cae-5d6b-4290-8098-92f5f55c9e9f,I'd like to place a pizza order for delivery please. ,pizza-order
pizza-ordering-2,dlg-92d6fb60-c533-4052-8860-8687be3a3f75,I want to order a pizza from Rosati's,pizza-order
pizza-ordering-2,dlg-92eacb5d-f941-444d-8b99-de0308cf6473,Hey! Can you place an order at Auggie's Pizzeria?,pizza-order
pizza-ordering-2,dlg-93208426-2072-4d59-aa71-c20a04dfb52a,I want to order a pizza from Luigi's on 10th Street,pizza-order
pizza-ordering-2,dlg-93462128-f9a8-4334-84a7-cdfada5c96d5,"Hi! I'd like to order a pizza, please. ",pizza-order
pizza-ordering-2,dlg-9348f0ce-2c1c-40a6-88d8-ef579ff10695,I would like to order pizza.,pizza-order
pizza-ordering-2,dlg-93b0ab98-f67e-45b1-8b02-266e0f6bbe0e,I will like to order some Pizza Hut,pizza-order
pizza-ordering-2,dlg-93c06e40-ce87-4d08-9ed0-c8f1f7fd63d5,is this Tim’s Pizza?,pizza-order
pizza-ordering-2,dlg-93e73706-1bdd-4895-8528-cfe9621716fd,"Hey, I want to order a pizza for pickup. ",pizza-order
pizza-ordering-2,dlg-94183622-c4fa-4f50-afc0-c5499247e81f,"I would like to order a pizza for pick-up, please.",pizza-order
pizza-ordering-2,dlg-94259e19-c683-4a9c-b77c-03b96408931b,"Hi Assistant, could you order Azzip for me?",pizza-order
